spkr	setting	vowel	mean_f1	mean_f2	V_count_spkr
00274	low	ɵ	439.34	1780.52	1
00274	low	ɑ	537.01	1188.34	10
00274	low	u	368.77	807.30	2
00274	low	ɤ	443.84	1143.64	7
00274	low	y	327.12	905.93	1
00274	low	o	401.98	1344.67	1
00280	low	ɵ	405.87	1512.45	145
00280	low	a	522.83	1569.86	633
00280	low	y	414.93	937.36	93
00280	low	u	445.64	878.22	247
00280	low	ɤ	501.09	1147.56	490
00280	low	o	502.20	1095.65	174
00280	low	i	347.20	2015.03	69
00280	low	ɑ	580.76	1162.80	986
00280	low	ɘ	439.28	1688.96	735
00286	low	ɘ	425.55	1706.90	1630
00286	low	o	485.62	1242.80	339
00286	low	ɑ	623.16	1257.12	2027
00286	low	a	582.53	1568.75	1333
00286	low	ɵ	413.97	1493.66	305
00286	low	y	394.19	1036.82	244
00286	low	u	424.92	977.84	551
00286	low	ɤ	479.48	1315.59	1197
00286	low	i	351.10	2014.41	162
00287	low	o	491.07	1228.46	76
00287	low	ɑ	612.23	1320.20	555
00287	low	ɤ	489.51	1345.79	307
00287	low	u	446.43	1019.39	144
00287	low	a	557.97	1678.67	356
00287	low	ɘ	414.78	1845.50	439
00287	low	i	375.03	2111.58	42
00287	low	ɵ	403.80	1705.09	99
00287	low	y	394.58	1189.08	61
00294	low	a	526.61	1479.98	1270
00294	low	u	427.21	936.36	490
00294	low	ɤ	486.79	1157.58	1012
00294	low	y	395.50	1016.06	222
00294	low	ɘ	402.13	1637.24	1631
00294	low	ɑ	597.04	1142.33	1937
00294	low	ɵ	386.83	1510.17	278
00294	low	i	350.47	1922.14	149
00294	low	o	478.95	1143.24	300
00295	low	u	416.15	868.10	17
00295	low	ɘ	429.62	1728.83	33
00295	low	a	507.70	1567.78	44
00295	low	o	462.52	1022.40	9
00295	low	ɑ	571.49	1121.30	58
00295	low	ɤ	498.53	1247.24	29
00295	low	y	371.50	1021.51	6
00295	low	ɵ	372.78	1565.29	7
00295	low	i	467.32	1737.01	2
00296	low	a	581.82	1548.52	5
00296	low	y	349.76	1131.46	2
00296	low	ɘ	373.24	1688.58	8
00296	low	ɑ	577.90	1255.35	20
00296	low	u	375.35	1039.40	6
00296	low	o	436.16	1170.58	3
00296	low	ɤ	425.01	1314.21	9
00296	low	ɵ	318.75	2036.49	1
00300	low	ɤ	423.09	1156.73	6
00300	low	ɘ	362.42	1951.49	16
00300	low	a	528.49	1681.09	16
00300	low	y	351.75	976.06	3
00300	low	u	358.27	905.74	3
00300	low	ɑ	563.78	1306.95	12
00300	low	ɵ	363.82	1586.58	3
00300	low	i	320.61	2417.18	1
00300	low	o	425.10	1172.68	3
00302	low	a	514.54	1144.88	56
00302	low	ɘ	437.17	1497.34	76
00302	low	ɑ	590.04	1029.90	140
00302	low	u	439.34	920.71	32
00302	low	ɵ	400.50	1331.14	10
00302	low	ɤ	449.74	1015.45	51
00302	low	y	413.87	894.37	15
00302	low	i	388.63	2420.93	10
00302	low	o	453.64	1016.28	18
00307	low	i	361.97	2056.85	3
00307	low	ɘ	429.25	1726.82	20
00307	low	a	566.94	1652.86	18
00307	low	ɑ	623.68	1218.40	22
00307	low	ɤ	496.18	1200.88	22
00307	low	u	457.08	849.04	7
00307	low	ɵ	440.35	1307.54	5
00307	low	y	408.92	1257.09	2
00307	low	o	551.37	1117.15	3
00308	low	ɘ	369.16	1747.86	1301
00308	low	a	488.46	1613.73	779
00308	low	u	372.02	949.66	294
00308	low	ɤ	431.66	1351.74	649
00308	low	ɑ	573.14	1302.83	1170
00308	low	o	429.29	1166.41	206
00308	low	ɵ	362.09	1536.71	158
00308	low	y	340.48	1019.79	127
00308	low	i	312.14	2035.38	121
00311	low	ɘ	363.81	1771.87	6
00311	low	ɑ	626.41	1203.85	22
00311	low	u	423.85	1002.91	4
00311	low	ɵ	400.55	1506.52	6
00311	low	a	522.35	1624.34	11
00311	low	i	426.63	2132.21	1
00311	low	ɤ	552.19	1311.77	9
00311	low	y	382.33	1158.16	1
00311	low	o	409.51	1155.46	2
00316	low	y	399.18	1089.73	7
00316	low	a	613.43	1564.06	20
00316	low	ɘ	464.46	1767.97	46
00316	low	ɵ	435.82	1688.15	6
00316	low	i	370.77	2100.63	4
00316	low	ɑ	690.90	1294.59	33
00316	low	o	519.66	986.55	4
00316	low	ɤ	540.37	1270.92	21
00316	low	u	453.10	1029.25	5
00317	low	u	482.65	939.84	3
00317	low	a	642.80	1268.40	2
00317	low	ɤ	533.28	1280.20	5
00317	low	ɑ	655.42	1170.03	6
00317	low	o	492.08	1048.99	4
00328	low	y	436.33	985.31	9
00328	low	a	547.13	1571.35	55
00328	low	ɘ	460.49	1801.06	62
00328	low	ɑ	601.24	1208.82	75
00328	low	ɵ	431.74	1754.84	9
00328	low	u	450.33	893.84	20
00328	low	o	499.67	1143.52	6
00328	low	ɤ	535.56	1269.13	36
00328	low	i	353.15	2138.42	5
00329	low	ɘ	381.19	1723.70	14
00329	low	a	503.84	1415.78	12
00329	low	u	376.60	767.80	6
00329	low	ɑ	557.31	1048.34	12
00329	low	ɤ	518.17	1144.58	6
00329	low	y	394.11	965.25	2
00329	low	o	449.64	949.31	1
00329	low	ɵ	366.92	1454.25	2
00329	low	i	303.30	2095.71	2
00330	low	ɘ	471.51	1874.18	46
00330	low	a	609.49	1642.87	22
00330	low	ɑ	669.95	1247.44	31
00330	low	ɤ	548.40	1350.69	12
00330	low	o	589.01	1174.21	6
00330	low	y	415.04	917.19	4
00330	low	u	446.67	870.72	10
00330	low	i	399.82	2054.28	5
00330	low	ɵ	408.59	1736.72	5
00335	low	ɘ	429.14	1857.00	88
00335	low	ɑ	611.83	1334.50	120
00335	low	ɤ	486.53	1341.29	77
00335	low	a	553.14	1735.88	71
00335	low	y	400.73	1073.66	11
00335	low	u	442.45	1045.49	42
00335	low	i	374.51	2053.60	15
00335	low	ɵ	411.07	1685.20	24
00335	low	o	498.36	1219.17	19
00338	low	ɑ	629.58	1077.58	71
00338	low	ɘ	452.76	1591.86	36
00338	low	a	576.64	1323.45	41
00338	low	y	390.29	998.23	11
00338	low	ɤ	530.75	1095.69	44
00338	low	u	448.87	845.90	16
00338	low	ɵ	439.10	1367.37	9
00338	low	o	526.23	1147.12	3
00338	low	i	309.03	2071.95	2
00339	low	ɑ	609.05	1185.47	54
00339	low	u	451.97	954.00	17
00339	low	ɤ	470.00	1277.58	30
00339	low	o	502.10	1135.20	3
00339	low	y	397.44	1009.79	7
00339	low	a	536.07	1599.72	36
00339	low	ɵ	387.11	1610.18	7
00339	low	ɘ	410.93	1845.14	42
00339	low	i	334.80	2234.92	1
00343	low	ɤ	465.03	1244.41	901
00343	low	ɑ	586.23	1224.08	1642
00343	low	o	465.76	1085.24	305
00343	low	ɘ	418.07	1739.56	1513
00343	low	u	395.47	865.53	468
00343	low	a	542.23	1588.87	1129
00343	low	ɵ	396.57	1566.35	255
00343	low	y	376.12	961.64	191
00343	low	i	348.12	1990.25	145
00344	low	ɑ	542.01	1259.04	20
00344	low	ɤ	465.27	1235.61	13
00344	low	a	512.43	1397.73	11
00344	low	o	515.47	1172.45	2
00344	low	ɘ	412.50	1515.36	14
00344	low	i	407.89	1401.14	1
00344	low	u	466.15	896.58	6
00344	low	y	396.00	857.54	2
00344	low	ɵ	434.31	1534.30	1
00346	low	a	484.19	1424.29	50205
00346	low	y	324.21	932.10	10338
00346	low	ɘ	367.44	1694.74	68610
00346	low	ɑ	525.32	1071.39	79943
00346	low	u	354.92	827.55	23010
00346	low	o	405.25	1045.67	12589
00346	low	ɤ	411.40	1154.13	47093
00346	low	ɵ	351.35	1484.47	12699
00346	low	i	320.52	2047.90	6889
00348	low	o	536.50	1192.13	4
00348	low	ɘ	440.09	1788.16	15
00348	low	a	582.97	1611.22	9
00348	low	ɑ	606.68	1364.65	8
00348	low	ɤ	551.21	1264.62	6
00348	low	u	463.91	799.40	2
00349	low	ɑ	565.41	1171.75	286
00349	low	ɤ	478.25	1191.57	181
00349	low	ɘ	424.33	1720.30	256
00349	low	u	418.44	839.08	71
00349	low	i	344.92	1968.83	24
00349	low	ɵ	409.00	1496.29	34
00349	low	a	504.74	1501.98	193
00349	low	o	476.34	1085.97	44
00349	low	y	373.56	935.38	40
00353	low	u	409.99	941.28	683
00353	low	ɤ	485.33	1322.41	1261
00353	low	ɘ	417.39	1553.95	1777
00353	low	a	556.02	1604.95	1190
00353	low	ɑ	637.71	1226.55	1435
00353	low	ɵ	407.87	1520.87	385
00353	low	o	487.29	1175.41	297
00353	low	y	368.57	984.17	319
00353	low	i	393.13	1755.67	124
00354	low	a	561.23	1743.89	13
00354	low	ɑ	576.08	1165.80	10
00354	low	ɤ	470.73	1242.62	5
00354	low	u	466.12	1049.42	4
00354	low	o	520.68	1313.71	5
00354	low	ɘ	437.48	1931.28	24
00354	low	y	460.41	889.28	2
00354	low	ɵ	486.85	2048.94	2
00354	low	i	344.21	2603.87	1
00355	low	i	336.60	2015.76	1
00355	low	a	522.06	1659.16	12
00355	low	ɘ	407.97	1830.05	12
00355	low	u	418.14	936.63	6
00355	low	ɑ	628.59	1176.95	5
00355	low	ɤ	479.71	1125.82	11
00355	low	ɵ	382.76	1520.13	3
00355	low	y	344.53	893.34	3
00358	low	ɤ	456.09	1352.33	10
00358	low	ɑ	611.87	1397.62	15
00358	low	o	455.46	1379.14	2
00358	low	u	404.57	1014.48	3
00358	low	i	338.50	2108.78	3
00358	low	ɘ	377.31	1891.21	15
00358	low	a	473.17	1530.22	8
00358	low	y	322.16	1056.14	2
00358	low	ɵ	416.56	1888.78	3
00363	low	ɑ	526.53	1135.45	32
00363	low	i	486.12	2436.30	2
00363	low	ɘ	430.93	1826.71	35
00363	low	a	519.80	1419.43	15
00363	low	ɵ	467.77	1660.09	2
00363	low	ɤ	425.92	1270.25	18
00363	low	o	486.26	1226.43	4
00363	low	y	390.67	860.60	4
00363	low	u	408.20	765.19	11
00364	low	o	537.20	1056.46	6
00364	low	ɑ	607.29	1121.30	17
00364	low	ɤ	543.83	1116.31	5
00364	low	ɵ	444.62	1257.65	2
00364	low	u	494.73	987.33	3
00364	low	y	430.98	1026.55	2
00364	low	ɘ	446.29	1610.41	6
00364	low	a	557.41	1366.09	4
00364	low	i	653.28	2112.55	1
00365	low	ɘ	433.86	1913.06	1677
00365	low	u	432.22	979.52	543
00365	low	ɑ	648.97	1256.79	1774
00365	low	o	490.17	1211.28	326
00365	low	y	411.60	1058.65	231
00365	low	ɤ	487.40	1337.08	1013
00365	low	i	402.07	2292.75	162
00365	low	a	546.69	1722.06	1132
00365	low	ɵ	417.26	1743.04	304
00367	low	ɤ	535.82	1254.97	9
00367	low	ɑ	654.63	1297.85	19
00367	low	ɘ	397.43	1853.66	8
00367	low	a	562.88	1721.51	6
00367	low	i	432.62	1805.55	2
00367	low	u	479.85	976.55	5
00367	low	o	498.75	1177.07	3
00370	low	ɘ	357.82	1597.83	24
00370	low	a	454.44	1413.45	18
00370	low	ɵ	390.14	1689.79	4
00370	low	ɑ	458.82	1089.75	29
00370	low	i	387.08	1634.66	1
00370	low	ɤ	386.43	1215.98	14
00370	low	u	368.17	966.64	4
00370	low	y	439.83	1238.93	1
00370	low	o	424.45	1032.20	5
00372	low	o	424.36	1193.31	55
00372	low	a	478.85	1295.45	215
00372	low	ɑ	521.09	1196.36	320
00372	low	u	397.39	1038.80	94
00372	low	ɘ	393.75	1426.98	274
00372	low	ɤ	416.84	1207.35	200
00372	low	ɵ	397.48	1351.23	50
00372	low	y	377.81	1132.01	46
00372	low	i	365.19	1966.68	21
00373	low	ɘ	441.20	1822.74	1217
00373	low	o	507.11	1119.97	199
00373	low	ɑ	636.54	1297.86	1284
00373	low	ɤ	508.71	1318.50	672
00373	low	a	582.97	1678.27	859
00373	low	u	426.68	948.46	350
00373	low	y	389.42	1061.50	158
00373	low	i	367.21	2221.67	119
00373	low	ɵ	438.96	1638.62	196
00375	low	ɘ	411.69	1750.70	1806
00375	low	a	547.26	1528.72	1426
00375	low	u	420.00	805.77	636
00375	low	ɑ	606.83	1161.70	2075
00375	low	y	364.54	892.17	281
00375	low	ɵ	399.31	1490.32	370
00375	low	ɤ	497.84	1169.11	1197
00375	low	o	494.36	1074.45	307
00375	low	i	317.39	2117.39	182
00376	low	u	415.03	976.58	2
00376	low	ɑ	583.40	1235.88	20
00376	low	ɤ	489.88	1317.23	8
00376	low	o	624.46	1526.85	1
00376	low	ɘ	474.04	1593.95	12
00376	low	a	535.42	1475.86	8
00376	low	y	404.32	1220.56	2
00376	low	ɵ	412.13	1614.69	5
00376	low	i	334.13	1955.69	2
00380	low	a	539.04	1416.65	12
00380	low	y	425.71	1060.76	3
00380	low	ɘ	412.97	1576.15	15
00380	low	u	369.57	1007.29	4
00380	low	ɑ	613.94	1273.35	20
00380	low	o	458.60	1299.79	4
00380	low	i	469.84	1816.98	2
00380	low	ɵ	396.25	1136.70	2
00380	low	ɤ	433.50	1192.20	6
00385	low	u	452.78	887.04	20
00385	low	ɑ	690.17	1270.10	72
00385	low	ɵ	417.81	1688.07	7
00385	low	ɤ	520.63	1341.17	35
00385	low	ɘ	459.55	1643.12	68
00385	low	a	589.91	1562.99	38
00385	low	o	504.20	1054.37	8
00385	low	y	421.43	1031.35	13
00385	low	i	391.27	2057.13	7
00390	low	y	314.25	1082.98	1
00390	low	ɵ	405.98	1950.49	1
00390	low	ɘ	466.24	2033.55	3
00390	low	a	645.22	1579.10	2
00390	low	u	445.27	932.30	2
00390	low	ɑ	603.53	1215.01	10
00390	low	i	392.19	2566.12	1
00390	low	ɤ	457.86	1254.57	4
00390	low	o	385.51	1129.36	6
00391	low	ɵ	322.63	1588.31	280
00391	low	a	521.96	1687.42	1061
00391	low	ɑ	612.07	1282.79	1758
00391	low	ɤ	390.19	1312.77	1030
00391	low	i	322.73	2204.48	121
00391	low	y	315.92	958.24	255
00391	low	ɘ	355.84	1810.05	1555
00391	low	u	341.12	917.39	527
00391	low	o	391.09	1073.55	263
00401	low	ɑ	579.35	1215.16	295
00401	low	a	526.97	1518.09	158
00401	low	ɘ	432.02	1648.64	300
00401	low	y	411.33	1202.12	40
00401	low	u	450.09	1016.84	68
00401	low	o	485.86	1211.24	52
00401	low	ɵ	413.31	1452.50	35
00401	low	ɤ	473.38	1262.80	162
00401	low	i	429.74	1850.58	31
00408	low	ɘ	355.20	1730.46	2666
00408	low	u	346.40	813.38	874
00408	low	ɑ	508.39	1041.34	3164
00408	low	i	312.76	2080.80	263
00408	low	a	476.37	1452.57	1956
00408	low	ɵ	341.12	1521.28	524
00408	low	ɤ	395.24	1116.61	1877
00408	low	o	392.59	1025.42	510
00408	low	y	314.39	926.69	412
00413	low	a	453.61	1491.77	26
00413	low	ɘ	382.80	1558.15	50
00413	low	u	400.38	793.34	12
00413	low	y	334.93	808.91	5
00413	low	ɵ	403.78	1572.99	4
00413	low	i	305.51	2108.18	3
00413	low	ɑ	493.43	1041.34	48
00413	low	o	438.05	964.07	7
00413	low	ɤ	413.43	1129.63	16
00417	low	ɘ	445.81	1583.43	6
00417	low	a	459.71	1550.38	2
00417	low	ɑ	560.05	1266.98	3
00417	low	ɤ	562.78	1400.10	2
00417	low	y	423.66	910.87	1
00417	low	i	373.73	1697.98	1
00418	low	ɑ	665.83	1223.37	33
00418	low	ɤ	541.80	1168.20	13
00418	low	o	467.62	1087.81	8
00418	low	a	580.10	1545.75	12
00418	low	ɘ	471.52	1852.01	32
00418	low	u	467.86	879.34	8
00418	low	y	311.88	860.47	3
00418	low	i	378.84	2282.48	4
00418	low	ɵ	388.32	1661.65	3
00420	low	u	471.56	938.16	45
00420	low	ɑ	603.40	1181.88	184
00420	low	ɤ	517.63	1208.06	104
00420	low	ɘ	468.42	1660.14	125
00420	low	a	551.16	1572.58	98
00420	low	o	509.41	1053.33	34
00420	low	ɵ	440.67	1450.93	14
00420	low	y	422.68	887.16	23
00420	low	i	407.23	2011.80	9
00425	low	a	590.78	1639.79	71
00425	low	ɘ	496.32	1813.18	91
00425	low	u	475.36	913.44	26
00425	low	ɑ	644.04	1227.85	117
00425	low	ɵ	461.48	1533.73	24
00425	low	o	529.51	1113.64	12
00425	low	ɤ	547.72	1244.35	46
00425	low	y	439.51	1113.48	8
00425	low	i	456.85	2112.62	10
00433	low	u	415.18	863.86	4
00433	low	a	578.86	1510.80	17
00433	low	ɘ	416.60	1797.68	16
00433	low	ɑ	593.68	1154.42	22
00433	low	ɤ	478.40	1188.74	15
00433	low	i	433.08	1941.65	2
00433	low	ɵ	453.21	1510.69	4
00433	low	o	482.85	1004.36	1
00439	low	ɤ	478.04	1297.86	56
00439	low	ɑ	559.90	1194.00	86
00439	low	o	454.83	1065.26	14
00439	low	i	366.04	2155.49	8
00439	low	ɘ	458.76	1761.82	65
00439	low	u	450.02	839.97	31
00439	low	a	534.23	1522.07	44
00439	low	ɵ	409.25	1605.64	6
00439	low	y	436.45	903.88	7
00448	low	i	407.73	1953.61	2
00448	low	ɘ	492.81	1329.47	4
00448	low	a	661.46	1279.32	2
00448	low	ɑ	668.44	1136.18	6
00448	low	ɤ	488.18	1053.01	2
00448	low	u	419.29	876.58	3
00448	low	o	518.95	899.10	3
00453	low	a	569.61	1629.99	7
00453	low	ɘ	409.72	1584.70	20
00453	low	u	470.83	972.88	5
00453	low	ɑ	730.85	1294.27	9
00453	low	ɤ	515.17	1326.46	11
00453	low	i	303.80	2730.67	2
00453	low	o	504.97	1034.28	4
00453	low	y	369.36	954.36	4
00453	low	ɵ	388.27	1818.44	4
00454	low	a	527.41	1599.99	11
00454	low	ɘ	445.28	1725.36	34
00454	low	y	406.89	940.39	3
00454	low	ɵ	434.23	1492.78	1
00454	low	u	466.41	941.59	7
00454	low	ɑ	590.64	1167.37	27
00454	low	ɤ	504.37	1230.85	11
00454	low	i	386.79	1881.36	5
00454	low	o	500.43	1229.22	4
00459	low	y	396.75	971.76	8
00459	low	a	573.41	1786.97	56
00459	low	ɑ	650.88	1221.03	81
00459	low	u	427.80	794.49	26
00459	low	ɘ	445.90	1971.07	69
00459	low	ɤ	521.32	1240.22	45
00459	low	o	488.46	1092.84	13
00459	low	i	384.13	2275.11	6
00459	low	ɵ	439.40	1726.01	10
00464	low	y	374.26	927.20	1358
00464	low	ɘ	422.59	1726.02	9390
00464	low	ɑ	615.56	1243.07	11929
00464	low	a	549.43	1587.63	7165
00464	low	ɤ	489.25	1329.38	6687
00464	low	u	414.55	881.62	3249
00464	low	ɵ	399.37	1573.90	1922
00464	low	o	482.23	1103.51	1732
00464	low	i	352.42	1943.39	858
00465	low	a	554.28	1587.73	7
00465	low	ɘ	437.46	1755.71	30
00465	low	u	426.43	928.41	5
00465	low	ɑ	632.83	1286.93	26
00465	low	ɤ	515.30	1291.81	18
00465	low	o	542.02	1166.42	6
00465	low	y	389.26	927.95	3
00465	low	i	356.17	1990.01	3
00465	low	ɵ	436.16	1599.63	3
00466	low	a	555.66	1559.72	7
00466	low	ɘ	446.69	1685.96	13
00466	low	o	441.35	1400.82	3
00466	low	y	377.83	889.63	2
00466	low	ɑ	585.11	1197.26	11
00466	low	u	414.32	985.90	2
00466	low	ɤ	469.93	1453.48	3
00466	low	ɵ	412.99	1623.79	2
00467	low	ɑ	605.86	1222.18	2173
00467	low	u	427.64	868.22	627
00467	low	ɤ	490.97	1241.66	1296
00467	low	ɘ	424.66	1724.74	1887
00467	low	a	526.99	1599.47	1494
00467	low	ɵ	407.23	1530.41	351
00467	low	y	377.35	925.05	250
00467	low	o	482.90	1121.77	373
00467	low	i	363.81	2084.26	157
00469	low	ɤ	485.33	1288.31	129
00469	low	a	553.26	1673.43	126
00469	low	ɘ	416.85	1851.07	192
00469	low	o	465.65	1108.11	23
00469	low	ɑ	645.18	1235.53	203
00469	low	i	348.25	2162.49	17
00469	low	ɵ	406.43	1545.93	16
00469	low	y	360.53	1033.69	22
00469	low	u	409.96	858.06	62
00472	low	o	435.10	1166.63	13
00472	low	ɘ	370.42	1737.17	37
00472	low	ɤ	412.50	1278.09	20
00472	low	ɑ	582.72	1263.81	39
00472	low	a	503.77	1568.21	30
00472	low	i	309.76	2037.07	11
00472	low	y	363.74	1021.89	5
00472	low	u	363.95	875.18	11
00472	low	ɵ	358.48	1643.65	9
00476	low	ɑ	703.69	1260.01	13
00476	low	ɤ	550.26	1277.35	10
00476	low	u	439.54	765.41	8
00476	low	ɘ	460.89	1613.92	10
00476	low	a	620.66	1401.44	7
00476	low	y	255.34	1072.04	1
00476	low	ɵ	528.27	1537.59	1
00476	low	i	396.42	1795.94	1
00478	low	ɑ	630.13	1254.15	60
00478	low	ɤ	472.51	1335.03	42
00478	low	u	445.72	938.07	14
00478	low	a	528.55	1747.22	55
00478	low	ɘ	411.20	1809.95	65
00478	low	y	388.45	1009.89	11
00478	low	ɵ	386.48	1686.77	10
00478	low	o	491.89	1178.19	8
00478	low	i	351.43	2189.86	4
00481	low	i	439.13	2074.60	4
00481	low	ɘ	453.70	1658.90	21
00481	low	ɑ	649.58	1230.84	27
00481	low	u	434.68	847.41	5
00481	low	ɤ	504.50	1333.64	11
00481	low	y	427.37	940.57	6
00481	low	a	573.29	1591.39	8
00481	low	o	514.73	1247.74	3
00482	low	ɵ	428.94	1502.58	248
00482	low	a	569.34	1583.29	1022
00482	low	ɑ	602.58	1161.56	1840
00482	low	ɤ	504.54	1187.25	983
00482	low	y	393.97	892.59	211
00482	low	ɘ	455.58	1706.46	1355
00482	low	u	422.25	828.16	496
00482	low	o	483.31	1079.22	272
00482	low	i	384.26	2229.91	132
00486	low	ɑ	627.37	1271.45	89
00486	low	ɤ	459.24	1292.88	51
00486	low	u	411.87	975.45	22
00486	low	ɘ	418.66	1667.70	50
00486	low	a	522.46	1610.58	41
00486	low	o	515.26	1062.72	8
00486	low	y	358.95	970.97	7
00486	low	i	315.67	2025.16	6
00486	low	ɵ	381.00	1625.77	6
00487	low	a	545.75	1662.09	37
00487	low	ɘ	388.59	1796.29	54
00487	low	ɑ	610.92	1219.23	68
00487	low	ɤ	509.21	1267.99	58
00487	low	u	407.07	898.92	19
00487	low	i	368.33	2005.30	6
00487	low	y	399.63	1203.13	4
00487	low	ɵ	398.49	1690.25	7
00487	low	o	523.79	1181.04	8
00488	low	a	572.59	1689.95	215
00488	low	ɘ	485.17	1796.17	279
00488	low	u	467.97	1002.19	91
00488	low	ɑ	641.37	1258.01	322
00488	low	ɤ	533.08	1358.12	204
00488	low	ɵ	413.67	1690.39	57
00488	low	i	412.89	2020.47	22
00488	low	o	533.39	1149.90	58
00488	low	y	431.05	1118.94	27
00492	low	ɑ	506.66	1203.81	1156
00492	low	ɵ	357.92	1607.58	193
00492	low	a	451.77	1569.35	707
00492	low	u	379.24	951.99	336
00492	low	ɘ	351.12	1744.11	1241
00492	low	ɤ	405.58	1267.38	716
00492	low	i	303.94	2047.33	112
00492	low	o	407.92	1147.08	209
00492	low	y	338.16	1028.34	138
00499	low	a	534.69	1489.36	32
00499	low	ɘ	431.38	1577.69	44
00499	low	y	402.10	1026.86	7
00499	low	ɑ	585.70	1280.10	43
00499	low	ɤ	493.75	1313.88	31
00499	low	ɵ	427.01	1431.69	8
00499	low	i	404.19	1668.28	5
00499	low	o	478.45	1217.11	7
00499	low	u	447.38	994.31	8
00500	low	ɘ	390.11	1846.76	18
00500	low	ɑ	551.27	1299.59	22
00500	low	ɤ	393.62	1277.51	13
00500	low	u	338.09	736.76	3
00500	low	o	446.20	1128.82	6
00500	low	i	347.02	2122.87	2
00500	low	a	494.97	1628.62	6
00500	low	ɵ	338.01	1726.17	2
00500	low	y	372.98	827.75	2
00503	low	a	442.68	1506.49	23
00503	low	ɘ	342.40	1606.93	37
00503	low	ɑ	503.89	1132.95	21
00503	low	ɤ	377.95	1274.60	17
00503	low	u	382.55	861.14	7
00503	low	ɵ	337.91	1574.86	6
00503	low	y	355.83	911.95	5
00503	low	o	429.38	1060.93	7
00503	low	i	367.33	2128.08	4
00506	low	a	512.84	1673.85	1227
00506	low	ɑ	584.16	1222.73	1905
00506	low	u	401.61	940.06	531
00506	low	ɤ	438.56	1299.82	1191
00506	low	ɘ	375.71	1800.41	1697
00506	low	o	462.00	1139.44	297
00506	low	i	354.21	2068.41	151
00506	low	y	356.47	1032.29	243
00506	low	ɵ	364.55	1578.65	328
00508	low	a	612.01	1478.04	3
00508	low	ɑ	645.83	1155.62	9
00508	low	ɤ	540.78	1293.78	3
00508	low	u	369.75	787.66	1
00508	low	y	353.06	989.90	2
00508	low	ɘ	431.17	1876.93	8
00508	low	i	281.19	2178.09	1
00511	low	ɘ	406.90	1914.45	17
00511	low	ɵ	339.83	1702.92	2
00511	low	y	451.48	1169.02	1
00511	low	a	473.46	1792.14	6
00511	low	ɤ	416.12	1365.94	10
00511	low	ɑ	577.12	1412.92	10
00511	low	u	458.53	1212.47	2
00511	low	i	430.02	2360.91	2
00513	low	ɑ	602.53	1324.30	78
00513	low	ɤ	465.95	1359.21	50
00513	low	a	533.77	1721.41	51
00513	low	ɘ	415.15	1875.24	62
00513	low	o	487.53	1212.77	7
00513	low	y	393.87	1000.79	9
00513	low	i	405.12	2071.88	7
00513	low	u	399.00	881.69	20
00513	low	ɵ	397.27	1595.08	9
00515	low	y	368.77	1074.45	108
00515	low	a	518.38	1596.63	553
00515	low	ɘ	402.47	1778.63	696
00515	low	ɑ	575.62	1274.28	912
00515	low	ɵ	379.87	1607.77	170
00515	low	ɤ	451.79	1354.09	506
00515	low	u	398.74	947.89	249
00515	low	o	468.76	1130.64	133
00515	low	i	333.61	2077.74	80
00516	low	y	364.47	975.64	1082
00516	low	ɘ	435.21	1910.13	7929
00516	low	ɤ	511.63	1225.77	5042
00516	low	a	568.62	1775.15	5865
00516	low	ɑ	626.91	1221.04	9170
00516	low	o	504.10	1127.00	1426
00516	low	ɵ	403.83	1736.56	1441
00516	low	u	415.08	866.71	2596
00516	low	i	383.03	2224.15	725
00518	low	u	430.78	970.22	121
00518	low	ɤ	477.59	1340.12	191
00518	low	i	399.28	2368.57	32
00518	low	ɘ	436.46	1968.68	241
00518	low	ɑ	608.89	1285.56	290
00518	low	o	500.14	1253.97	41
00518	low	a	582.67	1757.00	140
00518	low	y	401.72	1210.57	28
00518	low	ɵ	420.45	1759.94	52
00519	low	a	546.64	1590.77	22
00519	low	ɑ	599.46	1210.75	38
00519	low	ɤ	459.94	1297.72	33
00519	low	u	443.11	972.27	18
00519	low	o	498.49	1404.33	8
00519	low	ɘ	429.13	1800.99	38
00519	low	y	409.95	926.61	7
00519	low	i	454.39	1944.55	2
00519	low	ɵ	472.46	1872.80	10
00524	low	a	525.92	1685.72	28
00524	low	ɑ	632.75	1225.40	39
00524	low	ɘ	454.00	1748.78	33
00524	low	u	424.53	938.99	12
00524	low	ɵ	426.12	1501.47	14
00524	low	y	423.05	991.59	7
00524	low	ɤ	491.02	1198.11	19
00524	low	o	448.96	1221.58	2
00524	low	i	347.93	1918.13	3
00527	low	ɤ	503.48	1226.86	113
00527	low	ɑ	611.14	1202.07	196
00527	low	o	508.37	1096.04	38
00527	low	u	428.58	898.95	60
00527	low	ɵ	426.05	1508.85	29
00527	low	a	586.31	1468.39	97
00527	low	i	358.44	1993.04	11
00527	low	ɘ	462.42	1673.96	121
00527	low	y	399.17	962.94	22
00530	low	u	441.16	860.13	18
00530	low	ɑ	630.32	1141.05	82
00530	low	ɤ	524.59	1203.43	47
00530	low	y	391.24	965.57	7
00530	low	ɘ	452.87	1483.46	42
00530	low	ɵ	398.41	1319.56	13
00530	low	a	579.72	1378.54	30
00530	low	o	489.21	1083.58	11
00530	low	i	320.62	1838.48	4
00531	low	ɑ	687.14	1318.31	1498
00531	low	u	436.89	915.00	535
00531	low	ɘ	437.81	1834.67	1380
